diary_date,activity_text,source_file,worksheet
2025-07-29,Ongoing cutting of Drainage pits,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,066
2025-07-29,Ongoing cutting of Drainage pits,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,066
2025-07-29,Ongoing cutting of Drainage pits,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,066
2025-07-30,Backfill of Underground Services,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Backfill of Underground Services,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Backfill of Underground Services,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Drillers onsite Baily Street,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Drillers onsite Baily Street,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Drillers onsite Baily Street,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Ongoing Irrigation Mainline,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Ongoing Irrigation Mainline,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Ongoing Irrigation Mainline,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Ongoing cutting of Drainage pits,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Ongoing cutting of Drainage pits,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-30,Ongoing cutting of Drainage pits,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,067
2025-07-31,Backfill of Underground Services,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Backfill of Underground Services,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Backfill of Underground Services,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Commenced Subgrade Prep,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Commenced Subgrade Prep,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Commenced Subgrade Prep,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Drillers onsite Baily Street,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Drillers onsite Baily Street,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Drillers onsite Baily Street,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Ongoing cutting of Drainage pits,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Ongoing cutting of Drainage pits,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-07-31,Ongoing cutting of Drainage pits,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,068
2025-08-01,Drillers onsite Baily Street,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Drillers onsite Baily Street,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Drillers onsite Baily Street,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Drillers onsite Baily Street,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,069
2025-08-01,Ongoing Subgrade Prep,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Ongoing Subgrade Prep,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Ongoing Subgrade Prep,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Ongoing Subgrade Prep,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,069
2025-08-01,Ongoing cutting of Drainage pits,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Ongoing cutting of Drainage pits,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Ongoing cutting of Drainage pits,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Ongoing cutting of Drainage pits,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,069
2025-08-01,Poly Weld Irrigation and construct thrust blocks,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Poly Weld Irrigation and construct thrust blocks,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Poly Weld Irrigation and construct thrust blocks,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,069
2025-08-01,Poly Weld Irrigation and construct thrust blocks,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,069
2025-08-04,Drillers onsite Baily Street,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Drillers onsite Baily Street,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Drillers onsite Baily Street,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Drillers onsite Baily Street,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,070
2025-08-04,Install Flushing/ Air Valves to Mainline,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Install Flushing/ Air Valves to Mainline,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Install Flushing/ Air Valves to Mainline,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Install Flushing/ Air Valves to Mainline,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,070
2025-08-04,Install headwall in sump,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Install headwall in sump,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Install headwall in sump,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Install headwall in sump,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,070
2025-08-04,Ongoing Subgrade Prep,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Ongoing Subgrade Prep,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Ongoing Subgrade Prep,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Ongoing Subgrade Prep,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,070
2025-08-04,Ongoing cutting of Drainage pits,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Ongoing cutting of Drainage pits,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Ongoing cutting of Drainage pits,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Ongoing cutting of Drainage pits,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,070
2025-08-04,Rough Set Pits to irrigation mainline,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Rough Set Pits to irrigation mainline,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Rough Set Pits to irrigation mainline,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,070
2025-08-04,Rough Set Pits to irrigation mainline,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,070
2025-08-05,Construction of Trial Pad,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Construction of Trial Pad,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Construction of Trial Pad,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Construction of Trial Pad,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,071
2025-08-05,Install Flushing/ Air Valves to Mainline,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Install Flushing/ Air Valves to Mainline,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Install Flushing/ Air Valves to Mainline,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Install Flushing/ Air Valves to Mainline,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,071
2025-08-05,Install headwall in sump,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Install headwall in sump,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Install headwall in sump,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Install headwall in sump,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,071
2025-08-05,Ongoing Subgrade Prep,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Ongoing Subgrade Prep,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Ongoing Subgrade Prep,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Ongoing Subgrade Prep,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,071
2025-08-05,Ongoing cutting of Drainage pits,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Ongoing cutting of Drainage pits,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Ongoing cutting of Drainage pits,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Ongoing cutting of Drainage pits,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,071
2025-08-05,Pushed Laterals through sleeve,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Pushed Laterals through sleeve,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Pushed Laterals through sleeve,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Pushed Laterals through sleeve,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,071
2025-08-05,Rough Set Pits to irrigation mainline,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Rough Set Pits to irrigation mainline,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Rough Set Pits to irrigation mainline,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,071
2025-08-05,Rough Set Pits to irrigation mainline,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,071
2025-08-06,Ongoing Subgrade Prep,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Ongoing Subgrade Prep,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Ongoing Subgrade Prep,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Ongoing Subgrade Prep,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,072
2025-08-06,Ongoing underground Services,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Ongoing underground Services,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Ongoing underground Services,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Ongoing underground Services,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,072
2025-08-06,Placed material for laneway road widening,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Placed material for laneway road widening,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Placed material for laneway road widening,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Placed material for laneway road widening,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,072
2025-08-06,Rebuilding of verges,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Rebuilding of verges,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Rebuilding of verges,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,072
2025-08-06,Rebuilding of verges,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,072
2025-08-07,Complete 525 Culvert (Extend into Future Area),001-Client reports/04. August 2025/Batavia August Onwards.xlsx,074
2025-08-07,Denso Tape of water risers (inspected by WC),001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Denso Tape of water risers (inspected by WC),001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Denso Tape of water risers (inspected by WC),001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Denso Tape of water risers (inspected by WC),001-Client reports/04. August 2025/Batavia August Onwards.xlsx,073
2025-08-07,Install headwall in sump,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Install headwall in sump,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Install headwall in sump,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Install headwall in sump,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,073
2025-08-07,Ongoing Subgrade Prep,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Ongoing Subgrade Prep,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Ongoing Subgrade Prep,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Ongoing Subgrade Prep,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,073
2025-08-07,Ongoing cutting of Drainage pits,001-Client reports/01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Ongoing cutting of Drainage pits,001-Client reports/02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Ongoing cutting of Drainage pits,001-Client reports/03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,073
2025-08-07,Ongoing cutting of Drainage pits,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,073
2025-08-07,Ongoing underground services,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,074
2025-08-08,Complete 525 Culvert (Extend into Future Area),001-Client reports/04. August 2025/Batavia August Onwards.xlsx,075
2025-08-08,Ongoing underground services,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,075
2025-08-09,Complete 525 Culvert (Extend into Future Area),001-Client reports/04. August 2025/Batavia August Onwards.xlsx,076
2025-08-09,Ongoing underground services,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,076
2025-08-11,Install of Coms pit for future sub-division  Ally way widening + verge build up,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,077
2025-08-11,Ongoing underground services Bayly st end - Water/gas/power install,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,077
2025-08-11,Soil tester onsite to complete supplimentary subgrade soil tests,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,077
2025-08-11,Subgrade cut and windrow + pick up spoil with Loader,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,077
2025-08-12,Balancing of Sub-base material@Chambers Furniture Ordered,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,078
2025-08-12,Importing of Sub-base material Builiding up verges to design height,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,078
2025-08-12,Proof roll test witnessed by COGG at 7:30am Centre-link ramp access boxed out and rolled,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,078
2025-08-12,Underground services - Backfilling Commence Cable Jointing,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,078
2025-08-13,.Balancing of Sub-base material@Bayly to Forrest street .Soil tested Sub-base 125mm test,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,079
2025-08-13,.Final-trimming and rolling off@Chambers .Sub-base placement on centrelink ramp,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,079
2025-08-13,.Importing of Sub-base material .Building verges up@Lot 118,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,079
2025-08-13,.Underground services - Gas main install and welding .Kiosk/Transformer install and switching,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,079
2025-08-14,.Balancing of Basecourse material@Bayly to Forrest street,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,080
2025-08-14,.Importing of Basecourse material .Widening of Ally-way,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,080
2025-08-14,.Lot 119 Gravel 30mm layer- Stock-piling excess .Sub-base placement on centrelink ramp,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,080
2025-08-14,.Underground services - Gas main install and welding .Kiosk/Transformer install and switching,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,080
2025-08-15,.Balancing of Basecourse material@Bayly to Forrest street .Concreting of Watermain bends,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,081
2025-08-15,.Rolling Sub-base material,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,081
2025-08-15,.Soil test Basecourse@Bayly to Forrest st,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,081
2025-08-15,.Trimming pick-ups,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,081
2025-08-16,Concreteing of Bends and compaciton of backfill near Country Builders,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,082
2025-08-16,Tidy up and Rebunting of Pits,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,082
2025-08-18,.Cleaning and compacting around New/existing pits. Cutting of Asphalt,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,084 
2025-08-18,.Initial Pressure Test of Gas Main and Irrigation Mainline Completed 1800 High Fencing to Eastern Boundary,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,084 
2025-08-18,Awaiting Compaction Results on Basecourse Layer 1 Forrest street tie-in cut and ready for box out,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,084 
2025-08-18,Concreteing of Bends and compaciton of backfill near Country Builders,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,083
2025-08-18,Tidy up and Rebunting of Pits,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,083
2025-08-19,.Cleaning and compacting around New/existing pits. .Forrest street tie-in cut and ready for box out,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,085
2025-08-19,.Irrigation Mainline Pressure Test,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,085
2025-08-19,.Trimming Lot batters with grader ready for final with Excavator .Fill up watermain for pressure test,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,085
2025-08-20,"Dewatering Jobsite Proof rolling Basecourse Layer 1 Completed and visually inspected by Shire @Chambers,Lot-106 to Forrest street.",001-Client reports/04. August 2025/Batavia August Onwards.xlsx,086
2025-08-20,Forrest street Tie in Brick pavers removed/Palletised Water Main Pressure Testing Witnessed by Glenn Hall,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,086
2025-08-20,Forrest street Tie in Kerbing removed Kerbing/ Blockwork Design Workshopped post progress meeting,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,086
2025-08-20,"Rolling off @Chambers,Forrest to bring moisture to the top",001-Client reports/04. August 2025/Batavia August Onwards.xlsx,086
2025-08-21,Backfilling/Compacting Verges Kerbing Markup Issued to PCE,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,087
2025-08-21,Importing Base-course material Trenching power/Coms@Bayly street end,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,087
2025-08-21,Pushing/Balancing BC @Chambers Survey Demo pickup @Bayly + Tap height set-out,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,087
2025-08-21,Setting tap heights on Lots and backfilling/Compacting,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,087
2025-08-22,Balancing verges Lot-117 to 106,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,088
2025-08-22,Hauling LV Cable @Bayly street,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,088
2025-08-22,Pushing/Balancing Base-course @Chambers,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,088
2025-08-22,Soil test@Chambers BC,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,088
2025-08-23,Cleanup of Bayley Street End,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,089
2025-08-23,Re-construction of Wind Affected Fences,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,089
2025-08-23,Removal of Brickwork Across Bayley Street,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,089
2025-08-23,Underground Services and Cable Pulling Bayley Street End,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,089
2025-08-25,Backfilling of Trenches Bayley Street,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,090
2025-08-25,Dewatering of Site,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,090
2025-08-25,Minor Tidy Up Works Bayley Street,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,090
2025-08-25,Reconstruction of Fences,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,090
2025-08-26,Removal of kerb@Bayly st Tie-in,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,091
2025-08-26,Survey mark up of Laterial alignment,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,091
2025-08-26,Tip Run of excess concrete(kerbing),001-Client reports/04. August 2025/Batavia August Onwards.xlsx,091
2025-08-26,Verge build up/Widening for Laterials prep,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,091
2025-08-27,Lateral Installations,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,092
2025-08-27,Rain Affected Day,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,092
2025-08-28,Construction of access track from Bayley to Lot 106 to eliminate contamination,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,093
2025-08-28,Importing Base-course @ Bayley Lot 106 Heading south,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,093
2025-08-28,Installation of 100mm sleeve for irrigation underneath concrete ramp,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,093
2025-08-28,Lateral Trenching and Install,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,093
2025-08-29,Balancing/Compacting Base-course layer@Lot 106 to Forrest st,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,094
2025-08-29,Commence Lateral trenching from@Lot 106 heading south(East side),001-Client reports/04. August 2025/Batavia August Onwards.xlsx,094
2025-08-29,Import of Basecourse@Lot 106 heading south,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,094
2025-08-29,Solenoid trench open for Box install,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,094
2025-08-30,Balancing and Rolling of Basecourse,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,095
2025-08-30,Ongoing Lateral trenching and Install,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,095
2025-09-01,Bayly street Box-out of excess material for sub-grade preperation,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,096
2025-09-01,Bayly street Box-out of excess material for sub-grade preperation,001-Client reports/05. September/Batavia September.xlsx,096
2025-09-01,Forrest street excess material removal and asphalt box-out,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,096
2025-09-01,Forrest street excess material removal and asphalt box-out,001-Client reports/05. September/Batavia September.xlsx,096
2025-09-01,Irrigation trenching-East side Sump heading South Think-water tap into 40mm Comms for solinoids,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,096
2025-09-01,Irrigation trenching-East side Sump heading South Think-water tap into 40mm Comms for solinoids,001-Client reports/05. September/Batavia September.xlsx,096
2025-09-01,Irrigation trenching@Lot-106 heading North,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,096
2025-09-01,Irrigation trenching@Lot-106 heading North,001-Client reports/05. September/Batavia September.xlsx,096
2025-09-02,Final trimming/Balancing Chambers Way,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,097
2025-09-02,Final trimming/Balancing Chambers Way,001-Client reports/05. September/Batavia September.xlsx,097
2025-09-02,Final trimming/Balancing Lot 106 heading South,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,097
2025-09-02,Final trimming/Balancing Lot 106 heading South,001-Client reports/05. September/Batavia September.xlsx,097
2025-09-02,IrrIgation Backfill@East side Lot-106 heading South Think-water tap into 40mm Comms for solinoids and box install,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,097
2025-09-02,IrrIgation Backfill@East side Lot-106 heading South Think-water tap into 40mm Comms for solinoids and box install,001-Client reports/05. September/Batavia September.xlsx,097
2025-09-02,IrrIgation trenching@Lot-106 heading North Think-water Installation of IrrIgation East side,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,097
2025-09-02,IrrIgation trenching@Lot-106 heading North Think-water Installation of IrrIgation East side,001-Client reports/05. September/Batavia September.xlsx,097
2025-09-03,.Final trimming/Balancing @Lot 106-Chambers Way-Forrest,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,098
2025-09-03,.Installation of x2 25mm and x2 50mm sleeves into garden beds,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,098
2025-09-03,.Irragation garden bed backfilling @Lot-106 heading south,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,098
2025-09-03,.Irragation garden bed trenching@East side Lot-106 heading South .Survey Ascon of entire road surface,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,098
2025-09-03,Installation of x2 25mm and x2 50mm sleeves into garden beds Survey Ascon of entire road surface,001-Client reports/05. September/Batavia September.xlsx,098
2025-09-03,Irrigation garden bed backfilling @Lot-106 heading south Final trimming/Balancing @Lot 106-Chambers Way-Forrest,001-Client reports/05. September/Batavia September.xlsx,098
2025-09-04,.ITP Proof roll with city sign-off .Laterial install into garden beds@ Bayly street end,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,099
2025-09-04,.Northern lots batter trimming 1:6 batter,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,099
2025-09-04,.Spray seal and 7mm chip installed and rolled,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,099
2025-09-04,.Sub-grade box-out@ Bayly street end,001-Client reports/04. August 2025/Batavia August Onwards.xlsx,099
2025-09-04,Northern lots batter trimming 1:6 batter,001-Client reports/05. September/Batavia September.xlsx,099
2025-09-04,Proof roll inspection with COGG Laterial install into garden beds@ Bayly street end,001-Client reports/05. September/Batavia September.xlsx,099
2025-09-04,Spray seal and 7mm chip installed and rolled,001-Client reports/05. September/Batavia September.xlsx,099
2025-09-04,Sub-grade box-out@ Bayly street end,001-Client reports/05. September/Batavia September.xlsx,099
2025-09-05,.Laterial install into garden beds@ Forrest st end,001-Client reports/05. September/Batavia September.xlsx,100
2025-09-05,.Removal of pavers for shut works@ Foreshore,001-Client reports/05. September/Batavia September.xlsx,100
2025-09-08,Laterial install into garden beds@ Forrest st - Chambers and Bayly st,001-Client reports/05. September/Batavia September.xlsx,101
2025-09-08,Pavers Pre-start meeting,001-Client reports/05. September/Batavia September.xlsx,101
2025-09-08,Storm-water pit lid setting,001-Client reports/05. September/Batavia September.xlsx,101
